69, 1581958290670836936, 0, 0.0, 103.2879234167894, 21.24079528718704, 29.955817378497784, 1, 219.46538431100697, 70.97938144329898, 20.534615688992996, 23.42783505154638
70, 1581958290692370432, 0, 0.0, 102.89027982326951, 22.53313696612666, 30.452871870397637, 1, 218.0366998232323, 70.96153846153847, 21.96330017676766, 23.508128469468666
71, 1581958290713903936, 0, 0.0, 102.49263622974964, 23.825478645066276, 30.94992636229749, 1, 216.60801533545765, 70.94369547977796, 23.39198466454232, 23.58842188739095
72, 1581958290735437824, 0, 0.0, 102.09499263622976, 25.117820324005894, 31.446980854197342, 1, 215.179330847683, 70.92585249801745, 24.820669152316967, 23.668715305313235
73, 1581958290756971936, 0, 0.0, 101.69734904270987, 26.410162002945512, 31.944035346097195, 1, 213.75064635990836, 70.90800951625694, 26.249353640091613, 23.74900872323552
74, 1581958290778505472, 0, 0.0, 101.29970544918999, 27.702503681885126, 32.441089837997055, 1, 212.3219618721337, 70.89016653449644, 27.678038127866273, 23.829302141157804
75, 1581958290800038936, 0, 0, 100.90206185567011, 28.994845360824744, 32.93814432989691, 1, 210.89327738435904, 70.87232355273593, 29.106722615640933, 23.90959555908009
76, 1581958290821572352, 0, 0.0, 100.82957474226805, 30.488079896907216, 33.01063144329896, 1, 209.4645928965844, 70.85448057097543, 30.53540710341558, 23.989888977002373
77, 1581958290843105936, 0, 0.0, 100.75708762886599, 31.98131443298969, 33.083118556701024, 1, 208.03590840880975, 70.83663758921492, 31.964091591190225, 24.070182394924657
78, 1581958290864639488, 0, 0.0, 100.68460051546393, 33.47454896907217, 33.155605670103085, 1, 206.6072239210351, 70.81879460745441, 33.392776078964886, 24.150475812846942
79, 1581958290886172936, 0, 0.0, 100.61211340206187, 34.96778350515464, 33.22809278350515, 1, 205.17853943326043, 70.8009516256939, 34.821460566739546, 24.230769230769226
80, 1581958290907706368, 0, 0.0, 100.5396262886598, 36.46101804123712, 33.30057989690721, 1, 203.74985494548577, 70.78310864393339, 36.25014505451419, 24.31106264869151
81, 1581958290929239936, 0, 0.0, 100.46713917525774, 37.95425257731959, 33.37306701030927, 1, 202.32117045771113, 70.76526566217288, 37.67882954228884, 24.391356066613795
82, 1581958290950774016, 0, 0.0, 100.39465206185568, 39.44748711340206, 33.44555412371133, 1, 200.89248596993647, 70.74742268041237, 39.1075140300635, 24.47164948453608
83, 1581958290972307936, 0, 0.0, 100.32216494845362, 40.94072164948454, 33.518041237113394, 1, 199.4638014821618, 70.72957969865188, 40.53619851783816, 24.551942902458364
84, 1581958290993841408, 0, 0.0, 100.24967783505156, 42.43395618556701, 33.590528350515456, 1, 198.03511699438718, 70.71173671689137, 41.964883005612805, 24.63223632038065
85, 1581958291015374936, 0, 0.0, 100.1771907216495, 43.92719072164949, 33.66301546391752, 1, 196.60643250661252, 70.69389373513086, 43.39356749338745, 24.712529738302933
86, 1581958291036908288, 0, 0.0, 100.10470360824743, 45.420425257731964, 33.73550257731958, 1, 195.17774801883786, 70.67605075337035, 44.82225198116211, 24.792823156225218
87, 1581958291058441936, 0, 0.0, 100.03221649484537, 46.91365979381443, 33.80798969072164, 1, 193.7490635310632, 70.65820777160984, 46.25093646893677, 24.873116574147502
88, 1581958291079975424, 0, 0.0, 99.95972938144331, 48.40689432989691, 33.8804768041237, 1, 192.32037904328854, 70.64036478984933, 47.67962095671142, 24.953409992069787
89, 1581958291101508936, 0, 0.0, 99.88724226804125, 49.90012886597938, 33.952963917525764, 1, 190.8916945555139, 70.62252180808882, 49.108305444486064, 25.03370340999207
90, 1581958291123042304, 0, 0.0, 99.81475515463919, 51.39336340206186, 34.02545103092783, 1, 189.46301006773925, 70.60467882632832, 50.536989932260724, 25.113996827914356
91, 1581958291144575936, 0, 0, 99.74226804123712, 52.886597938144334, 34.0979381443299, 1, 188.0343255799646, 70.58683584456782, 51.965674420035384, 25.19429024583664
92, 1581958291166109952, 0, 0.04107058334396563, 99.71907216494496, 54.51563044758231, 34.329896907213644, 1, 186.60564109218996, 70.5689928628073, 53.39435890781003, 25.274583663758925
93, 1581958291187643936, 0, 0.08214116668793126, 99.6958762886528, 56.14466295702029, 34.56185567009739, 1, 185.1769566044153, 70.5511498810468, 54.823043395584676, 25.35487708168121
94, 1581958291209177344, 0, 0.12321175003189688, 99.67268041236065, 57.773695466458264, 34.793814432981144, 1, 183.74827211664063, 70.53330689928629, 56.25172788335934, 25.435170499603494
95, 1581958291230710936, 0, 0.1642823333758625, 99.64948453606848, 59.40272797589624, 35.0257731958649, 1, 182.31958762886597, 70.51546391752578, 57.68041237113399, 25.515463917525775
96, 1581958291252244480, 0, 0.20535291671982814, 99.62628865977632, 61.03176048533422, 35.257731958748664, 1, 181.270297683232, 70.56127449618802, 57.81925511661909, 25.53592727111573
97, 1581958291273777936, 0, 0.24642350006379377, 99.60309278348416, 62.6607929947722, 35.48969072163243, 1, 180.22100773759806, 70.60708507485026, 57.95809786210418, 25.556390624705685
98, 1581958291295311360, 0, 0.2874940834077594, 99.579896907192, 64.28982550421017, 35.72164948451618, 1, 179.1717177919641, 70.6528956535125, 58.09694060758926, 25.576853978295645
99, 1581958291316844936, 0, 0.328564666751725, 99.55670103089983, 65.91885801364815, 35.95360824739992, 1, 178.12242784633014, 70.69870623217474, 58.23578335307434, 25.597317331885606
100, 1581958291338378496, 0, 1.541144153552395, 99.5335051546251, 66.37638161963714, 36.18556701029788, 1, 177.07313790069617, 70.74451681083698, 58.37462609855943, 25.61778068547556
101, 1581958291359911936, 0, 2.753723640353065, 99.51030927835038, 66.83390522562614, 36.41752577319584, 1, 176.02384795506222, 70.79032738949923, 58.513468844044525, 25.638244039065512
102, 1581958291381445888, 0, 4.5067148494735125, 99.49246629658785, 66.8745881993515, 36.390761300554516, 1, 174.97455800942828, 70.83613796816147, 58.6523115895296, 25.658707392655465
103, 1581958291402979936, 0, 6.2597060585939595, 99.47462331482531, 66.91527117307689, 36.3639968279132, 1, 173.9252680637943, 70.88194854682371, 58.79115433501468, 25.67917074624542
104, 1581958291424513280, 0, 8.012697267714406, 99.45678033306277, 66.95595414680227, 36.33723235527189, 1, 172.87597811816033, 70.92775912548595, 58.929997080499774, 25.69963409983537
105, 1581958291446046936, 0, 9.765688476834853, 99.43893735130024, 66.99663712052765, 36.310467882630576, 1, 171.8266881725264, 70.97356970414819, 59.06883982598487, 25.720097453425325
106, 1581958291467580416, 0, 11.518679685955302, 99.42109436953771, 67.03732009425303, 36.28370340998925, 1, 170.77739822689244, 71.01938028281043, 59.207682571469945, 25.740560807015285
107, 1581958291489113936, 0, 13.271670895075749, 99.40325138777517, 67.07800306797841, 36.256938937347925, 1, 169.72810828125847, 71.06519086147267, 59.346525316955024, 25.761024160605245
108, 1581958291510647296, 0, 15.024662104196196, 99.38540840601263, 67.11868604170378, 36.2301744647066, 1, 168.6788183356245, 71.11100144013491, 59.485368062440116, 25.7814875141952
109, 1581958291532180936, 0, 16.77765331331664, 99.3675654242501, 67.15936901542915, 36.203409992065275, 1, 167.62952838999055, 71.15681201879715, 59.62421080792521, 25.801950867785152
110, 1581958291553714432, 0, 18.53064452243709, 99.34972244248758, 67.20005198915453, 36.176645519423964, 1, 166.5802384443566, 71.2026225974594, 59.76305355341029, 25.822414221375105
111, 1581958291575247936, 0, 20.28363573155754, 99.33187946072503, 67.24073496287991, 36.14988104678265, 1, 165.53094849872264, 71.24843317612164, 59.901896298895366, 25.84287757496506
112, 1581958291596781824, 0, 22.036626940677984, 99.31403647896249, 67.2814179366053, 36.12311657414133, 1, 164.48165855308866, 71.29424375478388, 60.04073904438046, 25.86334092855501
113, 1581958291618315936, 0, 23.789618149798432, 99.29619349719997, 67.32210091033068, 36.0963521015, 1, 163.43236860745472, 71.34005433344612, 60.17958178986555, 25.883804282144965
114, 1581958291639849472, 0, 25.60287811995274, 99.2783505154412, 67.38451343735417, 36.06958762885972, 1, 162.38307866182078, 71.38586491210836, 60.31842453535063, 25.904267635734925
115, 1581958291661382936, 0, 27.41613809010705, 99.26050753368244, 67.44692596437768, 36.04282315621944, 1, 161.3337887161868, 71.4316754907706, 60.45726728083571, 25.924730989324885
116, 1581958291682916352, 0, 29.22939806026136, 99.24266455192368, 67.5093384914012, 36.01605868357916, 1, 160.28449877055283, 71.47748606943284, 60.5961100263208, 25.945194342914835
117, 1581958291704449936, 0, 31.04265803041567, 99.22482157016492, 67.57175101842472, 35.98929421093888, 1, 159.23520882491889, 71.52329664809508, 60.73495277180589, 25.965657696504785
118, 1581958291725983488, 0, 32.85591800056998, 99.20697858840616, 67.63416354544822, 35.9625297382986, 1, 158.5105617857348, 71.53089470228826, 60.72526698888571, 26.024333574566153
119, 1581958291747516936, 0, 34.66917797072429, 99.1891356066474, 67.69657607247173, 35.93576526565832, 1, 157.7859147465507, 71.53849275648145, 60.71558120596552, 26.083009452627522
120, 1581958291769050368, 0, 36.4824379408786, 99.17129262488865, 67.75898859949524, 35.909000793018045, 1, 157.0612677073666, 71.54609081067463, 60.705895423045334, 26.141685330688873
121, 1581958291790583936, 0, 38.29569791103291, 99.15344964312989, 67.82140112651874, 35.88223632037777, 1, 156.33662066818252, 71.55368886486782, 60.69620964012515, 26.200361208750223
122, 1581958291812117760, 0, 40.10895788118722, 99.13560666137113, 67.88381365354226, 35.85547184773749, 1, 155.61197362899844, 71.561286919061, 60.68652385720493, 26.25903708681158
123, 1581958291833651936, 0, 41.92221785134153, 99.11776367961237, 67.94622618056577, 35.82870737509721, 1, 154.88732658981436, 71.56888497325419, 60.67683807428472, 26.31771296487294
124, 1581958291855185408, 0, 43.735477821495834, 99.0999206978536, 68.00863870758928, 35.80194290245693, 1, 154.1626795506303, 71.57648302744738, 60.66715229136453, 26.376388842934297
125, 1581958291876718936, 0, 45.54873779165015, 99.08207771609484, 68.07105123461278, 35.77517842981665, 1, 153.43803251144618, 71.58408108164056, 60.657466508444344, 26.435064720995655
126, 1581958291898252288, 0, 47.36199776180446, 99.06423473433608, 68.13346376163629, 35.74841395717637, 1, 152.71338547226208, 71.59167913583374, 60.64778072552416, 26.49374059905702
127, 1581958291919785936, 0, 49.175257731958766, 99.04639175257732, 68.1958762886598, 35.72164948453609, 1, 151.988738433078, 71.59927719002692, 60.63809494260397, 26.552416477118385
128, 1581958291941319424, 0, 51.242223508631014, 98.98566148463271, 68.19587628866316, 35.73683226223307, 1, 151.26409139389392, 71.6068752442201, 60.628409159683784, 26.611092355179743
129, 1581958291962852936, 0, 53.30918928530326, 98.9249312166881, 68.1958762886665, 35.75201503993006, 1, 150.53944435470981, 71.61447329841329, 60.6187233767636, 26.6697682332411
130, 1581958291984386304, 0, 55.37615506197551, 98.86420094874347, 68.19587628866987, 35.767197817627064, 1, 149.8147973155257, 71.62207135260647, 60.60903759384341, 26.72844411130245
131, 1581958292005919936, 0, 57.44312083864775, 98.80347068079885, 68.19587628867322, 35.78238059532407, 1, 149.09015027634163, 71.62966940679966, 60.599351810923224, 26.787119989363802
132, 1581958292027453952, 0, 59.51008661532, 98.74274041285423, 68.19587628867656, 35.79756337302106, 1, 148.36550323715755, 71.63726746099285, 60.58966602800301, 26.845795867425167
133, 1581958292048987936, 0, 61.57705239199225, 98.68201014490961, 68.1958762886799, 35.812746150718056, 1, 147.64085619797348, 71.64486551518603, 60.579980245082794, 26.904471745486532
134, 1581958292070521344, 0, 63.64401816866449, 98.62127987696499, 68.19587628868325, 35.82792892841504, 1, 146.9162091587894, 71.65246356937922, 60.57029446216261, 26.96314762354789
135, 1581958292092054936, 0, 65.71098394533674, 98.56054960902038, 68.19587628868662, 35.843111706112026, 1, 146.1915621196053, 71.6600616235724, 60.56060867924242, 27.021823501609248
136, 1581958292113588480, 0, 67.77794972200898, 98.49981934107578, 68.19587628868996, 35.858294483809026, 1, 145.4669150804212, 71.66765967776558, 60.55092289632224, 27.080499379670606
137, 1581958292135121936, 0, 69.84491549868123, 98.43908907313116, 68.1958762886933, 35.873477261506025, 1, 144.7422680412371, 71.67525773195877, 60.54123711340206, 27.13917525773196
138, 1581958292156655360, 0, 71.91188127535348, 98.37835880518654, 68.19587628869665, 35.88866003920302, 1, 143.95480714492038, 71.70495244803328, 60.63615506824771, 27.124677835049958
139, 1581958292178188936, 0, 73.97884705202573, 98.31762853724192, 68.1958762887, 35.9038428169, 1, 143.16734624860365, 71.73464716410778, 60.73107302309336, 27.110180412367953
140, 1581958292199722496, 0, 76.13456656925477, 98.28648284949713, 68.1958762887, 35.91902559458778, 1, 142.37988535228692, 71.76434188018229, 60.825990977939014, 27.09568298968596
141, 1581958292221255936, 0, 78.29028608648382, 98.25533716175237, 68.1958762887, 35.93420837227556, 1, 141.59242445597016, 71.79403659625679, 60.92090893278467, 27.08118556700397
142, 1581958292242789888, 0, 80.44600560371285, 98.22419147400758, 68.19587628870002, 35.94939114996336, 1, 140.80496355965343, 71.82373131233129, 61.015826887630325, 27.066688144321965
143, 1581958292264323936, 0, 82.6017251209419, 98.1930457862628, 68.19587628870002, 35.96457392765116, 1, 140.0175026633367, 71.8534260284058, 61.11074484247598, 27.05219072163996
144, 1581958292285857280, 0, 84.75744463817094, 98.16190009851803, 68.19587628870002, 35.97975670533893, 1, 139.23004176701997, 71.88312074448031, 61.20566279732162, 27.03769329895797
145, 1581958292307390936, 0, 86.91316415539998, 98.13075441077325, 68.19587628870002, 35.9949394830267, 1, 138.44258087070324, 71.91281546055481, 61.300580752167264, 27.023195876275977
146, 1581958292328924416, 0, 89.00971451226364, 98.10023485169464, 68.19587628869499, 36.06743260157369, 1, 137.6551199743865, 71.94251017662933, 61.39549870701292, 27.008698453593972
147, 1581958292350457936, 0, 91.1062648691273, 98.06971529261602, 68.19587628868996, 36.13992572012069, 1, 136.86765907806978, 71.97220489270383, 61.490416661858575, 26.994201030911967
148, 1581958292371991296, 0, 93.20281522599095, 98.03919573353741, 68.19587628868493, 36.21241883866767, 1, 136.08019818175302, 72.00189960877833, 61.585334616704245, 26.97970360822997
149, 1581958292393524936, 0, 95.2993655828546, 98.0086761744588, 68.19587628867991, 36.28491195721466, 1, 135.2927372854363, 72.03159432485285, 61.680252571549914, 26.96520618554797
150, 1581958292415058432, 0, 97.39591593971826, 97.97815661538019, 68.1958762886749, 36.35740507576167, 1, 134.50527638911956, 72.06128904092735, 61.775170526395556, 26.950708762865972
151, 1581958292436591936, 0, 99.49246629658191, 97.94763705630156, 68.19587628866987, 36.42989819430868, 1, 133.71781549280283, 72.09098375700185, 61.8700884812412, 26.936211340183974
152, 1581958292458125824, 0, 101.58901665344557, 97.91711749722295, 68.19587628866483, 36.502391312855664, 1, 132.9303545964861, 72.12067847307637, 61.96500643608685, 26.921713917501975
153, 1581958292479659936, 0, 103.68556701030923, 97.88659793814433, 68.1958762886598, 36.57488443140265, 1, 132.14289370016937, 72.15037318915087, 62.05992439093251, 26.907216494819977
154, 1581958292501193472, 0, 105.91494845360819, 97.80927835051547, 68.05412371134022, 36.50170929403377, 1, 131.35543280385264, 72.18006790522537, 62.154842345778164, 26.89271907213797
155, 1581958292522726936, 0, 108.14432989690717, 97.7319587628866, 67.91237113402063, 36.428534156664895, 1, 130.5679719075359, 72.20976262129989, 62.24976030062382, 26.878221649455966
156, 1581958292544260352, 0, 110.37371134020614, 97.65463917525773, 67.77061855670104, 36.355359019296024, 1, 129.78051101121918, 72.23945733737439, 62.344678255469475, 26.863724226773975
157, 1581958292565793936, 0, 112.60309278350512, 97.57731958762886, 67.62886597938144, 36.28218388192715, 1, 128.99305011490242, 72.26915205344889, 62.43959621031513, 26.849226804091984
158, 1581958292587327488, 0, 114.8324742268041, 97.5, 67.48711340206185, 36.209008744558275, 1, 128.2055892185857, 72.29884676952341, 62.534514165160786, 26.83472938140998
159, 1581958292608860936, 0, 117.06185567010306, 97.42268041237114, 67.34536082474227, 36.1358336071894, 1, 127.41812832226896, 72.32854148559791, 62.62943212000644, 26.820231958727973
160, 1581958292630394368, 0, 119.29123711340202, 97.34536082474227, 67.2036082474227, 36.06265846982052, 1, 126.63066742595223, 72.35823620167241, 62.72435007485208, 26.805734536045982
161, 1581958292651927936, 0, 121.520618556701, 97.26804123711341, 67.0618556701031, 35.98948333245164, 1, 125.8432065296355, 72.38793091774691, 62.819268029697724, 26.79123711336399
162, 1581958292673462016, 0, 123.74999999999997, 97.19072164948454, 66.9201030927835, 35.91630819508277, 1, 125.05574563331876, 72.41762563382142, 62.91418598454338, 26.776739690681985
163, 1581958292694995936, 0, 125.97938144329893, 97.11340206185567, 66.77835051546393, 35.8431330577139, 1, 124.26828473700202, 72.44732034989593, 63.00910393938904, 26.762242267999984
164, 1581958292716529408, 0, 128.20876288659792, 97.0360824742268, 66.63659793814433, 35.76995792034502, 1, 123.37488097904082, 72.46494449519119, 63.03399471627718, 26.747744845321442
165, 1581958292738062936, 0, 130.4381443298969, 96.95876288659794, 66.49484536082474, 35.69678278297614, 1, 122.48147722107963, 72.48256864048646, 63.058885493165306, 26.733247422642904
166, 1581958292759596288, 0, 132.66752577319585, 96.88144329896907, 66.35309278350515, 35.623607645607265, 1, 121.58807346311843, 72.50019278578173, 63.08377627005343, 26.718749999964366
167, 1581958292781129936, 0, 134.89690721649484, 96.80412371134021, 66.21134020618555, 35.55043250823839, 1, 120.69466970515722, 72.517816931077, 63.10866704694155, 26.70425257728583
168, 1581958292802663424, 0, 137.1262886597938, 96.72680412371133, 66.06958762886597, 35.477257370869516, 1, 119.80126594719603, 72.53544107637225, 63.133557823829676, 26.68975515460729
169, 1581958292824196936, 0, 139.35567010309276, 96.64948453608247, 65.9278350515464, 35.404082233500645, 1, 118.90786218923483, 72.55306522166752, 63.158448600717804, 26.675257731928752
170, 1581958292845730304, 0, 141.58505154639175, 96.5721649484536, 65.78608247422682, 35.33090709613177, 1, 118.01445843127364, 72.5706893669628, 63.18333937760593, 26.660760309250215
171, 1581958292867263936, 0, 143.81443298969072, 96.49484536082474, 65.64432989690722, 35.25773195876289, 1, 117.12105467331244, 72.58831351225805, 63.20823015449406, 26.646262886571677
172, 1581958292888797952, 0, 146.00147275405007, 96.21318114874816, 65.41237113402062, 35.406848306332854, 1, 116.22765091535125, 72.60593765755331, 63.23312093138219, 26.63176546389314
173, 1581958292910331936, 0, 148.18851251840942, 95.93151693667157, 65.180412371134, 35.55596465390282, 1, 115.33424715739005, 72.62356180284858, 63.25801170827032, 26.6172680412146
174, 1581958292931865344, 0, 150.37555228276878, 95.649852724595, 64.9484536082474, 35.70508100147276, 1, 114.44084339942884, 72.64118594814384, 63.28290248515844, 26.602770618536077
175, 1581958292953398936, 0, 152.56259204712813, 95.36818851251842, 64.71649484536081, 35.85419734904271, 1, 113.54743964146765, 72.6588100934391, 63.30779326204656, 26.588273195857553
176, 1581958292974932480, 0, 154.7496318114875, 95.08652430044182, 64.48453608247421, 36.00331369661267, 1, 112.65403588350645, 72.67643423873437, 63.33268403893469, 26.573775773179015
177, 1581958292996465936, 0, 156.93667157584684, 94.80486008836525, 64.2525773195876, 36.15243004418264, 1, 111.76063212554526, 72.69405838402963, 63.357574815822815, 26.559278350500477
178, 1581958293017999360, 0, 159.12371134020617, 94.52319587628867, 64.02061855670102, 36.30154639175259, 1, 110.86722836758406, 72.71168252932489, 63.38246559271094, 26.54478092782194
179, 1581958293039532936, 0, 161.31075110456553, 94.24153166421208, 63.788659793814446, 36.45066273932254, 1, 109.97382460962287, 72.72930667462016, 63.40735636959907, 26.5302835051434
180, 1581958293061066496, 0, 163.49779086892488, 93.95986745213548, 63.55670103092784, 36.599779086892504, 1, 109.08042085166167, 72.74693081991543, 63.43224714648721, 26.515786082464864
181, 1581958293082599936, 0, 165.68483063328424, 93.6782032400589, 63.324742268041234, 36.74889543446247, 1, 108.18701709370046, 72.76455496521069, 63.45713792337534, 26.501288659786326
182, 1581958293104133888, 0, 167.8718703976436, 93.39653902798233, 63.09278350515463, 36.89801178203241, 1, 107.29361333573927, 72.78217911050595, 63.482028700263456, 26.486791237107788
183, 1581958293125667936, 0, 170.05891016200295, 93.11487481590575, 62.86082474226802, 37.047128129602356, 1, 106.40020957777807, 72.79980325580122, 63.50691947715157, 26.47229381442925
184, 1581958293147201280, 0, 172.2459499263623, 92.83321060382917, 62.62886597938143, 37.196244477172314, 1, 105.50680581981688, 72.8174274010965, 63.531810254039705, 26.45779639175071
185, 1581958293168734936, 0, 174.43298969072166, 92.55154639175258, 62.396907216494846, 37.34536082474227, 1, 104.61340206185568, 72.83505154639175, 63.55670103092784, 26.443298969072167
186, 1581958293190268416, 0, 176.5868924889605, 92.46870397642616, 61.828055964647746, 37.16310751102108, 1, 103.52162442265487, 72.87936210561574, 63.5734989308302, 26.395542753184824
187, 1581958293211801936, 0, 178.74079528719935, 92.38586156109973, 61.259204712800646, 36.98085419729989, 1, 102.42984678345407, 72.92367266483973, 63.590296830732555, 26.34778653729748
188, 1581958293233335296, 0, 180.894698085431, 92.30301914578472, 59.10530191456898, 36.79860088360737, 1, 101.33806914425327, 72.96798322406372, 63.60709473063491, 26.30003032141014
189, 1581958293254868936, 0, 183.0486008836627, 92.2201767304697, 56.95139911633731, 36.61634756991485, 1, 100.24629150505247, 73.0122937832877, 63.62389263053727, 26.2522741055228
190, 1581958293276402432, 0, 185.20250368189437, 92.1373343151547, 54.797496318105644, 36.43409425622233, 1, 99.15451386585167, 73.05660434251169, 63.640690530439635, 26.204517889635454
191, 1581958293297935936, 0, 187.35640648012603, 92.05449189983969, 52.643593519873974, 36.25184094252981, 1, 98.06273622665086, 73.10091490173568, 63.657488430342, 26.156761673748107
192, 1581958293319469824, 0, 189.51030927835768, 91.97164948452468, 50.489690721642305, 36.0695876288373, 1, 96.97095858745006, 73.14522546095967, 63.67428633024436, 26.109005457860768
193, 1581958293341003936, 0, 191.66421207658937, 91.88880706920966, 48.335787923410635, 35.887334315144784, 1, 95.87918094824926, 73.18953602018365, 63.691084230146714, 26.061249241973428
194, 1581958293362537472, 0, 193.81811487482105, 91.80596465389465, 46.18188512517895, 35.70508100145227, 1, 94.78740330904844, 73.23384657940764, 63.70788213004908, 26.01349302608609
195, 1581958293384070936, 0, 195.9720176730527, 91.72312223857963, 44.02798232694727, 35.52282768775976, 1, 93.69562566984764, 73.27815713863161, 63.72468002995144, 25.96573681019875
196, 1581958293405604352, 0, 198.12592047128436, 91.64027982326462, 41.8740795287156, 35.34057437406724, 1, 92.60384803064684, 73.3224676978556, 63.7414779298538, 25.91798059431141
197, 1581958293427137936, 0, 200.27982326951604, 91.55743740794962, 39.72017673048393, 35.15832106037472, 1, 91.51207039144604, 73.36677825707959, 63.75827582975616, 25.87022437842407
198, 1581958293448671488, 0, 202.43372606774773, 91.47459499263461, 37.56627393225226, 34.976067746682205, 1, 90.42029275224525, 73.41108881630358, 63.77507372965852, 25.822468162536723
199, 1581958293470204936, 0, 204.58762886597938, 91.3917525773196, 35.41237113402059, 34.79381443298969, 1, 89.32851511304443, 73.45539937552756, 63.79187162956089, 25.774711946649376
200, 1581958293491738368, 0, 206.35631443298968, 91.44974226804123, 33.64368556701028, 34.068943298969074, 1, 88.23673747384363, 73.49970993475155, 63.808669529463245, 25.726955730762036
201, 1581958293513271936, 0, 208.125, 91.50773195876289, 31.87499999999997, 33.34407216494846, 1, 87.14495983464283, 73.54402049397554, 63.8254674293656, 25.679199514874696
202, 1581958293534805760, 0, 209.89368556701032, 91.56572164948454, 30.106314432989663, 32.61920103092783, 1, 86.05318219544202, 73.58833105319952, 63.84226532926796, 25.63144329898735
203, 1581958293556339936, 0, 211.66237113402062, 91.6237113402062, 28.337628865979354, 31.89432989690721, 1, 84.96140455624122, 73.63264161242351, 63.85906322917032, 25.5836870831
204, 1581958293577873408, 0, 213.4310567010309, 91.68170103092785, 26.568943298969046, 31.169458762886592, 1, 83.73958996735243, 73.65527934669859, 63.81117074641934, 25.535930867210375
205, 1581958293599406936, 0, 215.19974226804123, 91.7396907216495, 24.800257731958737, 30.444587628865975, 1, 82.51777537846364, 73.67791708097367, 63.76327826366837, 25.488174651320747
206, 1581958293620940288, 0, 216.96842783505156, 91.79768041237114, 23.031572164948415, 29.719716494845358, 1, 81.29596078957485, 73.70055481524875, 63.71538578091738, 25.440418435431127
207, 1581958293642473936, 0, 218.73711340206188, 91.85567010309279, 21.262886597938092, 28.99484536082474, 1, 80.07414620068607, 73.72319254952382, 63.66749329816639, 25.392662219541506
208, 1581958293664007424, 0, 220.5057989690722, 91.91365979381445, 19.494201030927783, 28.269974226804123, 1, 78.85233161179728, 73.7458302837989, 63.619600815415424, 25.34490600365187
